video_id,video_path,caption,result1,action_caption
3360428599,/mnt/adithya/test/3360428599.mp4,a man is walking a small dog on a leash and a cat is running around.,petting animal (not cat),petting animal (not cat). a man is walking a small dog on a leash and a cat is running around.
4811179274,/mnt/adithya/test/4811179274.mp4,a group of people are playing a game of kite in a field.,flying kite,flying kite. a group of people are playing a game of kite in a field.
6802770639,/mnt/adithya/test/6802770639.mp4,a man is on stage and is speaking into a microphone while another man is standing next to,beatboxing,beatboxing. a man is on stage and is speaking into a microphone while another man is standing next to
6091663460,/mnt/adithya/test/6091663460.mp4,a shirtless man is playing tennis on a tennis court.,throwing ball,throwing ball. a shirtless man is playing tennis on a tennis court.
10483027904,/mnt/adithya/test/10483027904.mp4,a baby is sitting on the floor pushing a toy around.,pushing car,pushing car. a baby is sitting on the floor pushing a toy around.
2935869403,/mnt/adithya/test/2935869403.mp4,a man is walking a dog on a leash while a woman is walking a dog.,training dog,training dog. a man is walking a dog on a leash while a woman is walking a dog.
4430422083,/mnt/adithya/test/4430422083.mp4,a young boy is feeding a bird to a fence.,petting animal (not cat),petting animal (not cat). a young boy is feeding a bird to a fence.
4754644196,/mnt/adithya/test/4754644196.mp4,a group of people are sitting on a cliff and watching a man throw rocks into the water,diving cliff,diving cliff. a group of people are sitting on a cliff and watching a man throw rocks into the water
4740345442,/mnt/adithya/test/4740345442.mp4,a group of kids are walking through a creek and one of them falls down.,swinging on something,swinging on something. a group of kids are walking through a creek and one of them falls down.
4771022581,/mnt/adithya/test/4771022581.mp4,a little girl is playing with a toy and then she is dancing to the music.,reading book,reading book. a little girl is playing with a toy and then she is dancing to the music.
4032595511,/mnt/adithya/test/4032595511.mp4,a group of people are sitting in a room and one man is talking to the other.,eating burger,eating burger. a group of people are sitting in a room and one man is talking to the other.
4536434821,/mnt/adithya/test/4536434821.mp4,a person is feeding a bird food from a cup.,watering plants,watering plants. a person is feeding a bird food from a cup.
4353644811,/mnt/adithya/test/4353644811.mp4,a man is sitting on a couch and shaking his head.,shaking hands,shaking hands. a man is sitting on a couch and shaking his head.
7033605719,/mnt/adithya/test/7033605719.mp4,a man is holding a baby and the baby is playing with it.,sticking tongue out,sticking tongue out. a man is holding a baby and the baby is playing with it.
7198714574,/mnt/adithya/test/7198714574.mp4,a man is talking to a woman at a podium and she is holding a book.,giving or receiving award,giving or receiving award. a man is talking to a woman at a podium and she is holding a book.
10922064546,/mnt/adithya/test/10922064546.mp4,a woman is speaking at a podium while a group of people are seated at tables.,shaking hands,shaking hands. a woman is speaking at a podium while a group of people are seated at tables.
4353169496,/mnt/adithya/test/4353169496.mp4,a group of people are sitting in chairs and singing while one man is playing a guitar.,answering questions,answering questions. a group of people are sitting in chairs and singing while one man is playing a guitar.
4337653722,/mnt/adithya/test/4337653722.mp4,a person is riding a horse through a snowy field.,riding mule,riding mule. a person is riding a horse through a snowy field.
4127483344,/mnt/adithya/test/4127483344.mp4,a man is walking in a river with his dog and a dog is running in the water,catching fish,catching fish. a man is walking in a river with his dog and a dog is running in the water
13166998645,/mnt/adithya/test/13166998645.mp4,a little boy is sitting on the floor playing with a toy train set.,pushing cart,pushing cart. a little boy is sitting on the floor playing with a toy train set.
3553030619,/mnt/adithya/test/3553030619.mp4,a woman is playing with a toddler and the child is jumping up and down.,making bed,making bed. a woman is playing with a toddler and the child is jumping up and down.
3594312388,/mnt/adithya/test/3594312388.mp4,a person is holding a cat and the cat is trying to pet it.,cutting nails,cutting nails. a person is holding a cat and the cat is trying to pet it.
2621535368,/mnt/adithya/test/2621535368.mp4,a baby is sitting on a woman's lap and is playing with a phone.,using remote controller (not gaming),using remote controller (not gaming). a baby is sitting on a woman's lap and is playing with a phone.
13125896183,/mnt/adithya/test/13125896183.mp4,a woman is talking to a dog while she is laying on a bed.,making bed,making bed. a woman is talking to a dog while she is laying on a bed.
3317240291,/mnt/adithya/test/3317240291.mp4,two young children are opening up a box and opening it.,unboxing,unboxing. two young children are opening up a box and opening it.
11794880314,/mnt/adithya/test/11794880314.mp4,a little girl is playing with a toy and then she throws it into a toy.,decorating the christmas tree,decorating the christmas tree. a little girl is playing with a toy and then she throws it into a toy.
7580367082,/mnt/adithya/test/7580367082.mp4,an elderly woman is rubbing the thumb of an older woman.,massaging feet,massaging feet. an elderly woman is rubbing the thumb of an older woman.
4226455621,/mnt/adithya/test/4226455621.mp4,a man is playing with a baby and the baby is laughing.,playing piano,playing piano. a man is playing with a baby and the baby is laughing.
3751613141,/mnt/adithya/test/3751613141.mp4,a dog is walking around a kitchen and a person is holding a dog.,shaking hands,shaking hands. a dog is walking around a kitchen and a person is holding a dog.
6660008425,/mnt/adithya/test/6660008425.mp4,a woman is sitting on a balcony and another woman is talking to her.,playing harp,playing harp. a woman is sitting on a balcony and another woman is talking to her.
5353486947,/mnt/adithya/test/5353486947.mp4,a woman is playing with a little girl and she is slapping her face.,applying cream,applying cream. a woman is playing with a little girl and she is slapping her face.
3599210242,/mnt/adithya/test/3599210242.mp4,a man is riding a bike down a hill and then jumps off a ramp.,riding a bike,riding a bike. a man is riding a bike down a hill and then jumps off a ramp.
7303386938,/mnt/adithya/test/7303386938.mp4,a baby boy is drinking out of a cup and then he takes a drink from it.,playing harmonica,playing harmonica. a baby boy is drinking out of a cup and then he takes a drink from it.
5219491835,/mnt/adithya/test/5219491835.mp4,a baby is sitting in a stroller and is being held by a woman.,baby waking up,baby waking up. a baby is sitting in a stroller and is being held by a woman.
3186134497,/mnt/adithya/test/3186134497.mp4,a man is standing in the snow and talking to someone else.,busking,busking. a man is standing in the snow and talking to someone else.
5471923610,/mnt/adithya/test/5471923610.mp4,a man is standing at a podium and talking to a group of people.,news anchoring,news anchoring. a man is standing at a podium and talking to a group of people.
2542153546,/mnt/adithya/test/2542153546.mp4,a cat is being petted by a man and the cat is purring.,massaging person's head,massaging person's head. a cat is being petted by a man and the cat is purring.
2513624400,/mnt/adithya/test/2513624400.mp4,a baby is being held by a woman and is feeding her.,tasting food,tasting food. a baby is being held by a woman and is feeding her.
5031528157,/mnt/adithya/test/5031528157.mp4,a little boy is looking through a glass door and then he turns around and walks away.,watering plants,watering plants. a little boy is looking through a glass door and then he turns around and walks away.
9711707112,/mnt/adithya/test/9711707112.mp4,a group of people are walking through a forest and looking for something.,playing paintball,playing paintball. a group of people are walking through a forest and looking for something.
3134608824,/mnt/adithya/test/3134608824.mp4,a little girl is trying to get her dog to walk around the kitchen.,blowing nose,blowing nose. a little girl is trying to get her dog to walk around the kitchen.
4954732488,/mnt/adithya/test/4954732488.mp4,a group of people are riding in a car and talking to each other.,walking the dog,walking the dog. a group of people are riding in a car and talking to each other.
7331895158,/mnt/adithya/test/7331895158.mp4,a little boy jumps into a pool with a float and then a girl jumps into the pool,jumping into pool,jumping into pool. a little boy jumps into a pool with a float and then a girl jumps into the pool
3204890216,/mnt/adithya/test/3204890216.mp4,a boy is walking with a dog on a leash while a dog runs behind him.,training dog,training dog. a boy is walking with a dog on a leash while a dog runs behind him.
